"compteFab";"numFab";"IdFab";"compteMP";"numMP";"IdMP";"TypeMesure";"Quantite";"Unite";"provenance_mesure";"Conversion";"usage"
"7 MI 3, r. 36, R74";11039;6338;"7 MI 3, r. 36, R74";11039;6109;"longueur";2,00;"ras";;;
"7 MI 3, r. 36, R74";11040;6339;"7 MI 3, r. 36, R74";11040;6110;"longueur";4,00;"ras";;;
"7 MI 3, r. 36, R74";11045;6341;"7 MI 3, r. 36, R74";11045;6111;"pelleterie";;"bête";;;"jarre"
"7 MI 3, r. 36, R74";11050;6342;"7 MI 3, r. 36, R74";11050;6115;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11050;6342;"7 MI 3, r. 36, R74";11050;6116;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11051;6343;"7 MI 3, r. 36, R74";11051;6117;"longueur";;"pièce";;;
"7 MI 3, r. 36, R74";11051;6343;"7 MI 3, r. 36, R74";11052;6118;"unité";1,00;"objet";;;"décoration"
"7 MI 3, r. 36, R74";11051;6343;"7 MI 3, r. 36, R74";11053;6119;"longueur";;"pièce";;;"doublure"
"7 MI 3, r. 36, R74";11051;6344;"7 MI 3, r. 36, R74";11051;6117;"longueur";;"pièce";;;
"7 MI 3, r. 36, R74";11051;6344;"7 MI 3, r. 36, R74";11053;6119;"longueur";;"pièce";;;"doublure"
"7 MI 3, r. 36, R74";11051;6345;"7 MI 3, r. 36, R74";11051;6117;"longueur";;"pièce";;;
"7 MI 3, r. 36, R74";11051;6345;"7 MI 3, r. 36, R74";11054;6120;"longueur";;"aune";;;"garnir"
"7 MI 3, r. 36, R74";11051;6346;"7 MI 3, r. 36, R74";11051;6117;"longueur";;"pièce";;;
"7 MI 3, r. 36, R74";11051;6346;"7 MI 3, r. 36, R74";11054;6120;"longueur";;"aune";;;"garnir"
"7 MI 3, r. 36, R74";11056;6347;"7 MI 3, r. 36, R74";11056;6121;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11056;6347;"7 MI 3, r. 36, R74";11056;6122;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11056;6347;"7 MI 3, r. 36, R74";11057;6123;"longueur";1,00;"pièce";;;"doublure"
"7 MI 3, r. 36, R74";11056;6347;"7 MI 3, r. 36, R74";11057;6124;"longueur";4,00;"aune";;;"goutière"
"7 MI 3, r. 36, R74";11062;6348;"7 MI 3, r. 36, R74";11062;6127;"longueur";6,50;"aune";;;
"7 MI 3, r. 36, R74";11062;6348;"7 MI 3, r. 36, R74";11062;6128;"longueur";9,50;"aune";;;"doublure"
"7 MI 3, r. 36, R74";11062;6348;"7 MI 3, r. 36, R74";11062;6129;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11062;6348;"7 MI 3, r. 36, R74";11062;6130;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11064;6349;"7 MI 3, r. 36, R74";11064;6132;"longueur";1,00;"aune";;;
"7 MI 3, r. 36, R74";11065;6350;"7 MI 3, r. 36, R74";11065;6133;"longueur";6,00;"aune";;;
"7 MI 3, r. 36, R74";11066;6351;"7 MI 3, r. 36, R74";11066;6134;"longueur";6,00;"aune";;;
"7 MI 3, r. 36, R74";11067;6352;"7 MI 3, r. 36, R74";11067;6135;"longueur";5,00;"aune";;;
"7 MI 3, r. 36, R74";11068;6353;"7 MI 3, r. 36, R74";11068;6136;"longueur";2,00;"aune";;;
"7 MI 3, r. 36, R74";11069;6354;"7 MI 3, r. 36, R74";11069;6137;"longueur";4,50;"aune";;;
"7 MI 3, r. 36, R74";11071;6355;"7 MI 3, r. 36, R74";11071;6141;"longueur";5,00;"aune";;;
"7 MI 3, r. 36, R74";11072;6356;"7 MI 3, r. 36, R74";11072;6142;"longueur";3,50;"aune";;;
"7 MI 3, r. 36, R74";11072;6356;"7 MI 3, r. 36, R74";11072;6143;"longueur";2,75;"aune";;;"doublure"
"7 MI 3, r. 36, R74";11076;6357;"7 MI 3, r. 36, R74";11076;6146;"longueur";7,00;"aune";;;
"7 MI 3, r. 36, R74";11077;6358;"7 MI 3, r. 36, R74";11077;6147;"longueur";6,00;"aune";;;
"7 MI 3, r. 36, R74";11078;6359;"7 MI 3, r. 36, R74";11078;6148;"longueur";12,00;"aune";;;
"7 MI 3, r. 36, R74";11079;6360;"7 MI 3, r. 36, R74";11079;6149;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11079;6360;"7 MI 3, r. 36, R74";11079;6150;"longueur";0,50;"pièce";;;
"7 MI 3, r. 36, R74";11080;6361;"7 MI 3, r. 36, R74";11080;6151;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11081;6362;"7 MI 3, r. 36, R74";11081;6152;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11084;6363;"7 MI 3, r. 36, R74";11084;6155;"longueur";0,75;"aune";;;
"7 MI 3, r. 36, R74";11086;6364;"7 MI 3, r. 36, R74";11086;6157;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11086;6364;"7 MI 3, r. 36, R74";11086;6159;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11086;6365;"7 MI 3, r. 36, R74";11086;6158;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11089;6366;"7 MI 3, r. 36, R74";11089;6162;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11089;6367;"7 MI 3, r. 36, R74";11089;6162;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11090;6368;"7 MI 3, r. 36, R74";11090;6163;"longueur";6,50;"aune des grandes";;;
"7 MI 3, r. 36, R74";11091;6369;"7 MI 3, r. 36, R74";11091;6164;"longueur";6,00;"aune";;;
"7 MI 3, r. 36, R74";11094;6370;"7 MI 3, r. 36, R74";11094;6166;"longueur";132,00;"aune";;;
"7 MI 3, r. 36, R74";11096;6371;"7 MI 3, r. 36, R74";11096;6167;"longueur";6,00;"aune";;;
"7 MI 3, r. 36, R74";11101;6376;"7 MI 3, r. 36, R74";11101;6168;"pelleterie";;"gorge";;;"doublure"
"7 MI 3, r. 36, R74";11102;6377;"7 MI 3, r. 36, R74";11102;6169;"longueur";;"aune";;;
"7 MI 3, r. 36, R74";11103;6378;"7 MI 3, r. 36, R74";11103;6170;"longueur";2,66;"aune";;;
"7 MI 3, r. 36, R74";11103;6378;"7 MI 3, r. 36, R74";11104;6171;"pelleterie";;"fourrure";;;"doublure"
"7 MI 3, r. 36, R74";11105;6379;"7 MI 3, r. 36, R74";11105;6172;"longueur";5,00;"aune";;;
"7 MI 3, r. 36, R74";11106;6380;"7 MI 3, r. 36, R74";11106;6173;"pelleterie";6,00;"dos";;;"doublure"
"7 MI 3, r. 36, R74";11107;6381;"7 MI 3, r. 36, R74";11107;6174;"longueur";2,50;"aune";;;
"7 MI 3, r. 36, R74";11108;6382;"7 MI 3, r. 36, R74";11108;6175;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11112;6383;"7 MI 3, r. 36, R74";11112;6183;"longueur";9,00;"aune";;;
"7 MI 3, r. 36, R74";11115;6384;"7 MI 3, r. 36, R74";11115;6189;"longueur";1,00;"pièce";;;
"7 MI 3, r. 36, R74";11115;6384;"7 MI 3, r. 36, R74";11116;6190;"unité";1,00;"objet";;;"décoration"
"7 MI 3, r. 36, R74";11115;6384;"7 MI 3, r. 36, R74";11117;6191;"longueur";4,00;"aune";;;"doublure de corps"
"7 MI 3, r. 36, R74";11115;6384;"7 MI 3, r. 36, R74";11118;6192;"longueur";0,50;"aune";;;"doublure chaperon chape"
"7 MI 3, r. 4, r. 5, R39";5973;3447;"7 MI 3, r. 4, r. 5, R39";5973;1830;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5973;3447;"7 MI 3, r. 4, r. 5, R39";5973;1831;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5973;3448;"7 MI 3, r. 4, r. 5, R39";5973;1830;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5973;3448;"7 MI 3, r. 4, r. 5, R39";5973;1831;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5974;3449;"7 MI 3, r. 4, r. 5, R39";5974;1832;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5980;3451;"7 MI 3, r. 4, r. 5, R39";5980;1837;"pelleterie";700,00;"dos (centaine)";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";5981;3452;"7 MI 3, r. 4, r. 5, R39";5981;1838;"pelleterie";400,00;"bête (centaine)";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";5982;3453;"7 MI 3, r. 4, r. 5, R39";5982;1839;"pelleterie";100,00;"ventre (centaine)";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";5983;3454;"7 MI 3, r. 4, r. 5, R39";5983;1840;"pelleterie";;"dos (centaine)";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";5983;3455;"7 MI 3, r. 4, r. 5, R39";5983;1840;"pelleterie";;"dos (centaine)";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";5985;3456;"7 MI 3, r. 4, r. 5, R39";5985;1842;"pelleterie";220,00;"dos";;;
"7 MI 3, r. 4, r. 5, R39";5986;3457;"7 MI 3, r. 4, r. 5, R39";5986;1843;"pelleterie";350,00;"bête (centaine)";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";5988;3458;"7 MI 3, r. 4, r. 5, R39";5988;1845;"poids";;;;;
"7 MI 3, r. 4, r. 5, R39";5989;3459;"7 MI 3, r. 4, r. 5, R39";5989;1846;"longueur";3,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5996;3461;"7 MI 3, r. 4, r. 5, R39";5996;1853;"longueur";1,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";5998;3462;"7 MI 3, r. 4, r. 5, R39";5998;1855;"longueur";16,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6000;3463;"7 MI 3, r. 4, r. 5, R39";6000;1858;"longueur";6,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6000;3464;"7 MI 3, r. 4, r. 5, R39";6000;1859;"longueur";4,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6005;3465;"7 MI 3, r. 4, r. 5, R39";6005;1865;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6005;3465;"7 MI 3, r. 4, r. 5, R39";6005;1866;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6005;3466;"7 MI 3, r. 4, r. 5, R39";6005;1865;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6005;3466;"7 MI 3, r. 4, r. 5, R39";6005;1866;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6007;3467;"7 MI 3, r. 4, r. 5, R39";6007;1867;"longueur";8,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6010;3468;"7 MI 3, r. 4, r. 5, R39";6010;1869;"longueur";8,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6012;3469;"7 MI 3, r. 4, r. 5, R39";6012;1870;"longueur";9,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6016;3470;"7 MI 3, r. 4, r. 5, R39";6016;1882;"longueur";19,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6016;3470;"7 MI 3, r. 4, r. 5, R39";6016;1883;"longueur";18,50;"aune des grandes";;;
"7 MI 3, r. 4, r. 5, R39";6016;3470;"7 MI 3, r. 4, r. 5, R39";6016;1884;"longueur";11,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6016;3470;"7 MI 3, r. 4, r. 5, R39";6016;1885;"longueur";18,00;"aune des grandes";;;
"7 MI 3, r. 4, r. 5, R39";6016;3470;"7 MI 3, r. 4, r. 5, R39";6016;1886;"longueur";17,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6016;3470;"7 MI 3, r. 4, r. 5, R39";6016;1887;"longueur";24,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6018;3471;"7 MI 3, r. 4, r. 5, R39";6018;1889;"longueur";8,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6019;3472;"7 MI 3, r. 4, r. 5, R39";6019;1890;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6022;3473;"7 MI 3, r. 4, r. 5, R39";6022;1893;"longueur";15,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6028;3474;"7 MI 3, r. 4, r. 5, R39";6028;1900;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6028;3475;"7 MI 3, r. 4, r. 5, R39";6028;1900;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6028;3476;"7 MI 3, r. 4, r. 5, R39";6028;1900;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6030;3477;"7 MI 3, r. 4, r. 5, R39";6030;1902;"longueur";8,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6031;3478;"7 MI 3, r. 4, r. 5, R39";6031;1903;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6034;3479;"7 MI 3, r. 4, r. 5, R39";6034;1905;"longueur";4,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6035;3480;"7 MI 3, r. 4, r. 5, R39";6035;1906;"longueur";34,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6036;3481;"7 MI 3, r. 4, r. 5, R39";6036;1907;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6036;3482;"7 MI 3, r. 4, r. 5, R39";6036;1907;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6042;3483;"7 MI 3, r. 4, r. 5, R39";6042;1913;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6044;3484;"7 MI 3, r. 4, r. 5, R39";6044;1915;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6044;3485;"7 MI 3, r. 4, r. 5, R39";6044;1915;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6045;3486;"7 MI 3, r. 4, r. 5, R39";6045;1916;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6049;3487;"7 MI 3, r. 4, r. 5, R39";6049;1920;"longueur";10,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6051;3488;"7 MI 3, r. 4, r. 5, R39";6051;1922;"longueur";7,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6052;3489;"7 MI 3, r. 4, r. 5, R39";6052;1923;"longueur";21,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6057;3490;"7 MI 3, r. 4, r. 5, R39";6057;1927;"longueur";5,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6058;3491;"7 MI 3, r. 4, r. 5, R39";6058;1928;"longueur";1,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6062;3494;"7 MI 3, r. 4, r. 5, R39";6062;1930;"pelleterie";;"penne";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6064;3498;"7 MI 3, r. 4, r. 5, R39";6064;1931;"pelleterie";200,00;"bête";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6066;3499;"7 MI 3, r. 4, r. 5, R39";6066;1932;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6066;3500;"7 MI 3, r. 4, r. 5, R39";6066;1932;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6067;3501;"7 MI 3, r. 4, r. 5, R39";6067;1933;"longueur";2,00;"pièce";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6068;3502;"7 MI 3, r. 4, r. 5, R39";6068;1934;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6070;3503;"7 MI 3, r. 4, r. 5, R39";6070;1936;"longueur";8,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6070;3503;"7 MI 3, r. 4, r. 5, R39";6077;1945;"longueur";8,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6072;3504;"7 MI 3, r. 4, r. 5, R39";6072;1938;"longueur";24,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6072;3504;"7 MI 3, r. 4, r. 5, R39";6072;1939;"longueur";29,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6073;3505;"7 MI 3, r. 4, r. 5, R39";6073;1940;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6073;3506;"7 MI 3, r. 4, r. 5, R39";6073;1940;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6074;3507;"7 MI 3, r. 4, r. 5, R39";6074;1941;"longueur";6,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6075;3508;"7 MI 3, r. 4, r. 5, R39";6075;1942;"longueur";3,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6075;3508;"7 MI 3, r. 4, r. 5, R39";6075;1943;"longueur";3,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6079;3509;"7 MI 3, r. 4, r. 5, R39";6079;1947;"longueur";4,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6085;3510;"7 MI 3, r. 4, r. 5, R39";6085;1953;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6087;3511;"7 MI 3, r. 4, r. 5, R39";6087;1955;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6087;3512;"7 MI 3, r. 4, r. 5, R39";6087;1955;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6088;3513;"7 MI 3, r. 4, r. 5, R39";6088;1956;"longueur";10,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6110;3514;"7 MI 3, r. 4, r. 5, R39";6110;1979;"longueur";1,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6111;3515;"7 MI 3, r. 4, r. 5, R39";6111;1980;"longueur";6,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6113;3516;"7 MI 3, r. 4, r. 5, R39";6113;1982;"longueur";2,00;"aune";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6114;3517;"7 MI 3, r. 4, r. 5, R39";6114;1983;"longueur";4,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6119;3518;"7 MI 3, r. 4, r. 5, R39";6119;1987;"longueur";1,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6120;3519;"7 MI 3, r. 4, r. 5, R39";6120;1988;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6121;3520;"7 MI 3, r. 4, r. 5, R39";6121;1989;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6121;3521;"7 MI 3, r. 4, r. 5, R39";6121;1989;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6122;3522;"7 MI 3, r. 4, r. 5, R39";6122;1990;"longueur";4,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6123;3523;"7 MI 3, r. 4, r. 5, R39";6123;1991;"longueur";15,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6123;3524;"7 MI 3, r. 4, r. 5, R39";6123;1992;"longueur";13,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6123;3525;"7 MI 3, r. 4, r. 5, R39";6123;1993;"longueur";12,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6124;3526;"7 MI 3, r. 4, r. 5, R39";6124;1994;"longueur";12,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6126;3527;"7 MI 3, r. 4, r. 5, R39";6126;1995;"longueur";1,50;"pièce";;;
"7 MI 3, r. 4, r. 5, R39";6127;3528;"7 MI 3, r. 4, r. 5, R39";6127;1996;"longueur";3,00;"sarge";;;
"7 MI 3, r. 4, r. 5, R39";6127;3528;"7 MI 3, r. 4, r. 5, R39";6128;1997;"longueur";26,00;"aune";;;"armes"
"7 MI 3, r. 4, r. 5, R39";6130;3529;"7 MI 3, r. 4, r. 5, R39";6130;2000;"poids";2,00;"once";;;"couture"
"7 MI 3, r. 4, r. 5, R39";6130;3529;"7 MI 3, r. 4, r. 5, R39";6130;2001;"poids";2,00;"once";;;"couture"
"7 MI 3, r. 4, r. 5, R39";6130;3529;"7 MI 3, r. 4, r. 5, R39";6130;2002;"longueur";3,00;"aune";;;"couture"
"7 MI 3, r. 4, r. 5, R39";6131;3530;"7 MI 3, r. 4, r. 5, R39";6131;2004;"longueur";3,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6131;3530;"7 MI 3, r. 4, r. 5, R39";6131;2005;"poids";2,00;"livre";;;
"7 MI 3, r. 4, r. 5, R39";6133;3531;"7 MI 3, r. 4, r. 5, R39";6133;2006;"longueur";16,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6137;3533;"7 MI 3, r. 4, r. 5, R39";6137;2007;"pelleterie";;"fourrure";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6137;3534;"7 MI 3, r. 4, r. 5, R39";6137;2008;"longueur";;"aune";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6139;3535;"7 MI 3, r. 4, r. 5, R39";6139;2010;"longueur";12,00;"sarge";;;
"7 MI 3, r. 4, r. 5, R39";6141;3536;"7 MI 3, r. 4, r. 5, R39";6141;2011;"longueur";10,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6142;3537;"7 MI 3, r. 4, r. 5, R39";6142;2012;"longueur";22,50;"aune";;;"complément"
"7 MI 3, r. 4, r. 5, R39";6146;3538;"7 MI 3, r. 4, r. 5, R39";6146;2014;"longueur";6,00;"pièce";;;
"7 MI 3, r. 4, r. 5, R39";6146;3538;"7 MI 3, r. 4, r. 5, R39";6146;2015;"longueur";6,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6149;3539;"7 MI 3, r. 4, r. 5, R39";6149;2016;"longueur";6,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6158;3542;"7 MI 3, r. 4, r. 5, R39";6158;2023;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6158;3543;"7 MI 3, r. 4, r. 5, R39";6158;2023;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6160;3544;"7 MI 3, r. 4, r. 5, R39";6160;2025;"longueur";2,00;"pièce";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6162;3545;"7 MI 3, r. 4, r. 5, R39";6162;2026;"longueur";1,00;"pièce";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6163;3546;"7 MI 3, r. 4, r. 5, R39";6163;2027;"longueur";;"aune";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6164;3547;"7 MI 3, r. 4, r. 5, R39";6163;2027;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6165;3548;"7 MI 3, r. 4, r. 5, R39";6165;2028;"longueur";1,00;"pièce";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6166;3549;"7 MI 3, r. 4, r. 5, R39";6166;2029;"longueur";;"aune";;;"couture"
"7 MI 3, r. 4, r. 5, R39";6166;3549;"7 MI 3, r. 4, r. 5, R39";6166;2030;"longueur";;"aune";;;"couture"
"7 MI 3, r. 4, r. 5, R39";6177;3550;"7 MI 3, r. 4, r. 5, R39";6177;2043;"longueur";6,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6182;3551;"7 MI 3, r. 4, r. 5, R39";6182;2048;"longueur";6,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6184;3552;"7 MI 3, r. 4, r. 5, R39";6184;2050;"longueur";6,33;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6187;3553;"7 MI 3, r. 4, r. 5, R39";6187;2053;"longueur";2,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6192;3554;"7 MI 3, r. 4, r. 5, R39";6192;2058;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6194;3555;"7 MI 3, r. 4, r. 5, R39";6194;2060;"longueur";16,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6196;3556;"7 MI 3, r. 4, r. 5, R39";6196;2062;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6201;3557;"7 MI 3, r. 4, r. 5, R39";6201;2067;"longueur";4,50;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6207;3558;"7 MI 3, r. 4, r. 5, R39";6207;2068;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6209;3559;"7 MI 3, r. 4, r. 5, R39";6209;2070;"longueur";6,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6210;3560;"7 MI 3, r. 4, r. 5, R39";6210;2071;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6214;3562;"7 MI 3, r. 4, r. 5, R39";6214;2073;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6214;3563;"7 MI 3, r. 4, r. 5, R39";6214;2073;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6214;3564;"7 MI 3, r. 4, r. 5, R39";6214;2073;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6214;3565;"7 MI 3, r. 4, r. 5, R39";6214;2073;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6217;3566;"7 MI 3, r. 4, r. 5, R39";6217;2076;"longueur";3,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6221;3567;"7 MI 3, r. 4, r. 5, R39";6221;2078;"longueur";4,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6222;3568;"7 MI 3, r. 4, r. 5, R39";6222;2079;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6222;3568;"7 MI 3, r. 4, r. 5, R39";6222;2080;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6222;3569;"7 MI 3, r. 4, r. 5, R39";6222;2080;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6223;3570;"7 MI 3, r. 4, r. 5, R39";6223;2081;"unité";1,00;"objet";;;
"7 MI 3, r. 4, r. 5, R39";6224;3571;"7 MI 3, r. 4, r. 5, R39";6224;2082;"longueur";6,12;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6227;3572;"7 MI 3, r. 4, r. 5, R39";6227;2085;"longueur";6,00;"aune des grandes";;;
"7 MI 3, r. 4, r. 5, R39";6228;3573;"7 MI 3, r. 4, r. 5, R39";6228;2086;"longueur";3,25;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6229;3574;"7 MI 3, r. 4, r. 5, R39";6229;2087;"longueur";14,00;"aune des grandes";;;
"7 MI 3, r. 4, r. 5, R39";6229;3574;"7 MI 3, r. 4, r. 5, R39";6229;2088;"longueur";21,00;"aune des grandes";;;
"7 MI 3, r. 4, r. 5, R39";6229;3574;"7 MI 3, r. 4, r. 5, R39";6229;2089;"longueur";10,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6231;3575;"7 MI 3, r. 4, r. 5, R39";6231;2090;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6231;3576;"7 MI 3, r. 4, r. 5, R39";6231;2090;"longueur";;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6232;3577;"7 MI 3, r. 4, r. 5, R39";6232;2091;"longueur";6,66;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6235;3578;"7 MI 3, r. 4, r. 5, R39";6235;2093;"longueur";5,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6235;3578;"7 MI 3, r. 4, r. 5, R39";6239;2096;"longueur";7,50;"aune";;;"doublure"
"7 MI 3, r. 4, r. 5, R39";6237;3579;"7 MI 3, r. 4, r. 5, R39";6237;2095;"longueur";3,00;"aune";;;
"7 MI 3, r. 4, r. 5, R39";6245;3580;"7 MI 3, r. 4, r. 5, R39";6245;2099;"pelleterie";150,00;"bête";;;"doublure"
