"compte";"numTrans";"Ville";"Region";"Occasion";"Date";"Remarques";"AchatMP";"AchatPP";"AchatFA";"AchatDA";"typeAchat";"pagination";"date_ordre";"date_recette";"Prix_Ensemble";"prix_partage"
"7 MI 3, r. 6 et r. 7, R43";6931;"Paris";"île-de-France";119;15/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"239 v";15/6/1398 00:00:00;;13404;0
"7 MI 3, r. 6 et r. 7, R43";6932;"Paris";"île-de-France";;15/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"239 v";15/6/1398 00:00:00;;13406;0
"7 MI 3, r. 6 et r. 7, R43";6933;"Paris";"île-de-France";;15/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"239 v";15/6/1398 00:00:00;;13408;0
"7 MI 3, r. 6 et r. 7, R43";6934;"Paris";"île-de-France";;15/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240";15/6/1398 00:00:00;;13410;0
"7 MI 3, r. 6 et r. 7, R43";6935;"Paris";"île-de-France";;2/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240";2/7/1398 00:00:00;;13412;0
"7 MI 3, r. 6 et r. 7, R43";6936;"Paris";"île-de-France";;2/7/1398 00:00:00;"fr. ad 16";0;0;0;0;;"240";2/7/1398 00:00:00;;13414;0
"7 MI 3, r. 6 et r. 7, R43";6937;"Paris";"île-de-France";;4/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240";4/7/1398 00:00:00;;13415;0
"7 MI 3, r. 6 et r. 7, R43";6938;"Paris";"île-de-France";;4/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240";4/7/1398 00:00:00;;13417;0
"7 MI 3, r. 6 et r. 7, R43";6939;"Paris";"île-de-France";;8/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240";8/7/1398 00:00:00;;13419;0
"7 MI 3, r. 6 et r. 7, R43";6940;"Paris";"île-de-France";;8/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240";8/7/1398 00:00:00;;13421;0
"7 MI 3, r. 6 et r. 7, R43";6941;"Paris";"île-de-France";;9/7/1398 00:00:00;"fr. ad &6";1;0;1;0;;"240";9/7/1398 00:00:00;;13423;0
"7 MI 3, r. 6 et r. 7, R43";6942;"Paris";"île-de-France";;4/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240 v";4/7/1398 00:00:00;;13425;0
"7 MI 3, r. 6 et r. 7, R43";6943;"Paris";"île-de-France";119;5/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240 v";5/7/1398 00:00:00;;13427;0
"7 MI 3, r. 6 et r. 7, R43";6944;"Paris";"île-de-France";119;5/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240 v";5/7/1398 00:00:00;;13429;0
"7 MI 3, r. 6 et r. 7, R43";6945;"Paris";"île-de-France";;6/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240 v";6/7/1398 00:00:00;;13431;0
"7 MI 3, r. 6 et r. 7, R43";6946;"Paris";"île-de-France";;6/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240 v";6/7/1398 00:00:00;;13433;0
"7 MI 3, r. 6 et r. 7, R43";6947;"Paris";"île-de-France";119;6/7/1398 00:00:00;"fr. ad 16, 1 s. par pour 16 d. g.";1;0;1;0;;"240 v";6/7/1398 00:00:00;;13435;0
"7 MI 3, r. 6 et r. 7, R43";6948;"Paris";"île-de-France";;6/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"240 v";6/7/1398 00:00:00;;13437;0
"7 MI 3, r. 6 et r. 7, R43";6949;"Paris";"île-de-France";;13/7/1398 00:00:00;"fr. ad 16 et 1 s. par pour 16 d";1;0;1;0;;"240 v";13/7/1398 00:00:00;;13439;0
"7 MI 3, r. 6 et r. 7, R43";6950;"Paris";"île-de-France";;13/7/1398 00:00:00;"fr. ad 16 et 1 s. par. Pour 16 d.";1;0;0;0;;"240 v";13/7/1398 00:00:00;;13442;0
"7 MI 3, r. 6 et r. 7, R43";6951;"Paris";"île-de-France";;13/7/1398 00:00:00;"fr. ad 16 et 1 s. par pour 16 d.";1;0;1;0;;"240 v";13/7/1398 00:00:00;;13444;0
"7 MI 3, r. 6 et r. 7, R43";6952;"Paris";"île-de-France";;13/7/1398 00:00:00;"fr. ad 16 et 1 s. par pour 16 d.";1;0;1;0;;"241";13/7/1398 00:00:00;;13446;0
"7 MI 3, r. 6 et r. 7, R43";6953;"Paris";"île-de-France";;13/7/1398 00:00:00;"fr. ad 16 et 1 s. par pour 16 d.";1;0;1;0;;"241";13/7/1398 00:00:00;;13448;0
"7 MI 3, r. 6 et r. 7, R43";6954;"Paris";"île-de-France";;13/7/1398 00:00:00;"fr. ad 16 et 1 s. par. Pro 16 d";1;0;1;0;;"241";13/7/1398 00:00:00;;13450;0
"7 MI 3, r. 6 et r. 7, R43";6955;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241";16/7/1398 00:00:00;;13452;0
"7 MI 3, r. 6 et r. 7, R43";6956;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241";16/7/1398 00:00:00;;13454;0
"7 MI 3, r. 6 et r. 7, R43";6957;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241";16/7/1398 00:00:00;;13456;0
"7 MI 3, r. 6 et r. 7, R43";6958;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;0;0;;"241";16/7/1398 00:00:00;;13458;0
"7 MI 3, r. 6 et r. 7, R43";6959;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13460;0
"7 MI 3, r. 6 et r. 7, R43";6960;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13462;0
"7 MI 3, r. 6 et r. 7, R43";6961;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13464;0
"7 MI 3, r. 6 et r. 7, R43";6962;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16 et 1 s. par pro 16 d.";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13466;0
"7 MI 3, r. 6 et r. 7, R43";6963;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16 et &s. par pro 16 d";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13468;0
"7 MI 3, r. 6 et r. 7, R43";6964;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16 et 1 s. par. Pro 16 d";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13470;0
"7 MI 3, r. 6 et r. 7, R43";6965;"Paris";"île-de-France";;16/7/1398 00:00:00;"fr. ad 16 et 1 s. par pro 16 d";1;0;1;0;;"241 v";16/7/1398 00:00:00;;13472;0
"7 MI 3, r. 6 et r. 7, R43";6966;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16 et 1 s. par pro 16 d.";1;0;1;0;;"241 v";18/7/1398 00:00:00;;13474;0
"7 MI 3, r. 6 et r. 7, R43";6967;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad &6 et 1 s. par pro 16 d";1;0;1;0;;"241 v";18/7/1398 00:00:00;;13476;0
"7 MI 3, r. 6 et r. 7, R43";6968;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16 et 1 s. pro 16 d";1;0;0;0;;"241 v";18/7/1398 00:00:00;;13478;0
"7 MI 3, r. 6 et r. 7, R43";6969;;;;18/7/1398 00:00:00;"don en argent";0;0;0;0;;"241 v";18/7/1398 00:00:00;;13480;0
"7 MI 3, r. 6 et r. 7, R43";6970;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"241 v";18/7/1398 00:00:00;;13481;0
"7 MI 3, r. 6 et r. 7, R43";6971;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16 et & s. pro 20 s. par";1;0;1;0;;"241 v";18/7/1398 00:00:00;;13483;0
"7 MI 3, r. 6 et r. 7, R43";6972;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16 et 1 s. pro 16 d";1;0;0;0;;"241 v";18/7/1398 00:00:00;;13485;0
"7 MI 3, r. 6 et r. 7, R43";6973;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16 d";0;0;1;0;;"242";18/7/1398 00:00:00;;13487;0
"7 MI 3, r. 6 et r. 7, R43";6974;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16";0;0;1;0;;"242";18/7/1398 00:00:00;;13489;0
"7 MI 3, r. 6 et r. 7, R43";6975;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16 d";0;0;1;0;;"242";18/7/1398 00:00:00;;13491;0
"7 MI 3, r. 6 et r. 7, R43";6976;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par. Pro 16 d.";0;0;1;0;;"242";18/7/1398 00:00:00;;13493;0
"7 MI 3, r. 6 et r. 7, R43";6977;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par. Pro 16 d.";0;0;1;0;;"242";18/7/1398 00:00:00;;13495;0
"7 MI 3, r. 6 et r. 7, R43";6978;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16 d.";0;0;1;0;;"242";18/7/1398 00:00:00;;13497;0
"7 MI 3, r. 6 et r. 7, R43";6979;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par. Pro 16 d";0;0;1;0;;"242";18/7/1398 00:00:00;;13499;0
"7 MI 3, r. 6 et r. 7, R43";6980;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16";0;0;1;0;;"242";18/7/1398 00:00:00;;13501;0
"7 MI 3, r. 6 et r. 7, R43";6981;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16 et fr. ad 16";0;0;1;0;;"242";18/7/1398 00:00:00;;13503;0
"7 MI 3, r. 6 et r. 7, R43";6982;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16";0;0;1;0;;"242";18/7/1398 00:00:00;;13505;0
"7 MI 3, r. 6 et r. 7, R43";6983;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16";0;0;1;0;;"242";18/7/1398 00:00:00;;13507;0
"7 MI 3, r. 6 et r. 7, R43";6984;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16";0;0;0;0;;"242";18/7/1398 00:00:00;;13509;0
"7 MI 3, r. 6 et r. 7, R43";6985;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par pro 16 d. et fr. ad 16";0;0;1;0;;"242";18/7/1398 00:00:00;;13511;0
"7 MI 3, r. 6 et r. 7, R43";6986;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par pro 16 d";0;0;1;0;;"242";18/7/1398 00:00:00;;13513;0
"7 MI 3, r. 6 et r. 7, R43";6987;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par pro 16 d";0;0;1;0;;"242 v";18/7/1398 00:00:00;;13515;0
"7 MI 3, r. 6 et r. 7, R43";6988;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par pro 16 d";0;0;1;0;;"242 v";18/7/1398 00:00:00;;13517;0
"7 MI 3, r. 6 et r. 7, R43";6989;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par pro 16";0;0;0;0;;"242 v";18/7/1398 00:00:00;;13519;0
"7 MI 3, r. 6 et r. 7, R43";6990;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16 d";0;0;0;0;;"242 v";18/7/1398 00:00:00;;13521;0
"7 MI 3, r. 6 et r. 7, R43";6991;"Paris";"île-de-France";;18/7/1398 00:00:00;"1 s. par pro 16 d.";0;0;0;0;;"242 v";18/7/1398 00:00:00;;13523;0
"7 MI 3, r. 6 et r. 7, R43";6992;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par pro 16 d";0;0;0;0;;"242 v";18/7/1398 00:00:00;;13525;0
"7 MI 3, r. 6 et r. 7, R43";6993;"Paris";"île-de-France";;18/7/1398 00:00:00;"s. par. Pri 16 d, fait compte avec";0;0;0;0;;"242 v";18/7/1398 00:00:00;;13527;0
"7 MI 3, r. 6 et r. 7, R43";6994;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16";1;0;0;0;;"242 v";18/7/1398 00:00:00;;13529;0
"7 MI 3, r. 6 et r. 7, R43";6995;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16";1;0;0;0;;"242 v";18/7/1398 00:00:00;;13532;0
"7 MI 3, r. 6 et r. 7, R43";6996;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"242 v";18/7/1398 00:00:00;;13534;0
"7 MI 3, r. 6 et r. 7, R43";6997;"Paris";"île-de-France";;18/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"242 v";18/7/1398 00:00:00;;13536;0
"7 MI 3, r. 6 et r. 7, R43";6998;"Paris";"île-de-France";;17/7/1398 00:00:00;"fait marchier avec, fr. ad 16";1;0;1;0;;"243";17/7/1398 00:00:00;;13538;0
"7 MI 3, r. 6 et r. 7, R43";6999;"Paris";"île-de-France";;17/7/1398 00:00:00;"fait marcher avec, fr. ad 16";1;0;1;0;;"243";17/7/1398 00:00:00;;13540;0
"7 MI 3, r. 6 et r. 7, R43";7000;"Paris";"île-de-France";;17/7/1398 00:00:00;"fait marcher avec, fr. ad 16";1;0;0;0;;"243";17/7/1398 00:00:00;;13542;0
"7 MI 3, r. 6 et r. 7, R43";7001;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad &6";1;0;0;0;;"243";17/7/1398 00:00:00;;13543;0
"7 MI 3, r. 6 et r. 7, R43";7002;"Paris";"île-de-France";;17/7/1398 00:00:00;"fait marcher avec, fr. ad 16";1;0;0;0;;"243";17/7/1398 00:00:00;;13546;0
"7 MI 3, r. 6 et r. 7, R43";7003;"Paris";"île-de-France";;17/7/1398 00:00:00;"fait marcher avec, fr. ad 16";1;0;0;0;;"243";17/7/1398 00:00:00;;13548;0
"7 MI 3, r. 6 et r. 7, R43";7004;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"243";17/7/1398 00:00:00;;13550;0
"7 MI 3, r. 6 et r. 7, R43";7005;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad 16";1;0;0;0;;"242 v.";17/7/1398 00:00:00;;13552;0
"7 MI 3, r. 6 et r. 7, R43";7006;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad 16";1;0;0;0;;"242 v.";17/7/1398 00:00:00;;13554;0
"7 MI 3, r. 6 et r. 7, R43";7007;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad 16";1;0;0;0;;"243";17/7/1398 00:00:00;;13556;0
"7 MI 3, r. 6 et r. 7, R43";7008;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. a 16";1;0;0;0;;"243";17/7/1398 00:00:00;;13559;0
"7 MI 3, r. 6 et r. 7, R43";7009;"Paris";"île-de-France";;17/7/1398 00:00:00;"sc. Ad 16, fait marcher avec";1;0;0;0;;"243 v";17/7/1398 00:00:00;;13561;0
"7 MI 3, r. 6 et r. 7, R43";7010;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad 16";1;0;1;0;;"243 v";17/7/1398 00:00:00;;13563;0
"7 MI 3, r. 6 et r. 7, R43";7011;"Paris";"île-de-France";;17/7/1398 00:00:00;"fr. ad 16";0;0;0;0;;"243 v";17/7/1398 00:00:00;;13564;0
"7 MI 3, r. 6 et r. 7, R43";7012;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"243 v";17/6/1398 00:00:00;;13567;0
"7 MI 3, r. 6 et r. 7, R43";7013;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16, seme de rosiers et l'autre de floretes";0;1;0;0;;"244";17/6/1398 00:00:00;;13568;0
"7 MI 3, r. 6 et r. 7, R43";7014;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"244";17/6/1398 00:00:00;;13571;0
"7 MI 3, r. 6 et r. 7, R43";7015;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"244";17/6/1398 00:00:00;;13573;0
"7 MI 3, r. 6 et r. 7, R43";7016;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"244";17/6/1398 00:00:00;;13574;0
"7 MI 3, r. 6 et r. 7, R43";7017;"Paris";"île-de-France";;17/6/1398 00:00:00;"1 s.par. Pro 1 d.";0;1;0;0;;"244";17/6/1398 00:00:00;;13576;0
"7 MI 3, r. 6 et r. 7, R43";7018;"Paris";"île-de-France";;17/6/1398 00:00:00;"1 s. par pro 1 d.";0;1;0;0;;"244";17/6/1398 00:00:00;;13578;0
"7 MI 3, r. 6 et r. 7, R43";7019;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";0;1;0;0;;"244";17/6/1398 00:00:00;;13581;0
"7 MI 3, r. 6 et r. 7, R43";7020;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";0;1;0;0;;"244";17/6/1398 00:00:00;;13583;0
"7 MI 3, r. 6 et r. 7, R43";7021;"Paris";"île-de-France";;17/6/1398 00:00:00;"1 s. par. Pro 1 d.";0;1;0;0;;"244";17/6/1398 00:00:00;;13584;0
"7 MI 3, r. 6 et r. 7, R43";7022;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";0;1;0;0;;"244";17/6/1398 00:00:00;;13586;0
"7 MI 3, r. 6 et r. 7, R43";7023;"Paris";"île-de-France";;17/6/1398 00:00:00;"sc. ad 16";0;1;0;0;;"244";17/6/1398 00:00:00;;13588;0
"7 MI 3, r. 6 et r. 7, R43";7024;"Paris";"île-de-France";;17/6/1398 00:00:00;"fr. ad 16";0;1;0;0;;"244";17/6/1398 00:00:00;;13590;0
"7 MI 3, r. 6 et r. 7, R43";7025;"Paris";"île-de-France";;17/6/1398 00:00:00;"1 s. par pro 1 d.";1;0;1;0;;"244 v";17/6/1398 00:00:00;;13592;0
"7 MI 3, r. 6 et r. 7, R43";7026;"Mâcon";"Bourgogne";119;21/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"244 v";21/9/1398 00:00:00;;13594;0
"7 MI 3, r. 6 et r. 7, R43";7027;"Mâcon";"Bourgogne";119;21/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"245";21/9/1398 00:00:00;;13596;0
"7 MI 3, r. 6 et r. 7, R43";7028;"Mâcon";"Bourgogne";119;21/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"245";21/9/1398 00:00:00;;13598;0
"7 MI 3, r. 6 et r. 7, R43";7029;"Lyon";"Lyonnais";;30/3/1398 00:00:00;"fr. ad 16";1;0;0;0;;"246";30/3/1398 00:00:00;;13600;0
"7 MI 3, r. 6 et r. 7, R43";7030;"Lyon";"Lyonnais";;30/3/1398 00:00:00;;0;0;1;0;;"246";30/3/1398 00:00:00;;;0
"7 MI 3, r. 6 et r. 7, R43";7031;"Lyon";"Lyonnais";;30/3/1398 00:00:00;;0;0;1;0;;"246";30/3/1398 00:00:00;;;0
"7 MI 3, r. 6 et r. 7, R43";7032;"Lyon";"Lyonnais";;30/3/1398 00:00:00;;0;0;1;0;;"246";30/3/1398 00:00:00;;;0
"7 MI 3, r. 6 et r. 7, R43";7033;"Lyon";"Lyonnais";;11/4/1398 00:00:00;"fr. ad 16";1;0;1;0;;"246";11/4/1398 00:00:00;;13602;0
"7 MI 3, r. 6 et r. 7, R43";7035;"Lyon";"Lyonnais";119;18/4/1398 00:00:00;"fr. ad 16";1;0;1;0;;"246";18/4/1398 00:00:00;;13604;0
"7 MI 3, r. 6 et r. 7, R43";7036;"Lyon";"Lyonnais";119;11/4/1398 00:00:00;"fr. ad 16";1;0;1;0;;"246";11/4/1398 00:00:00;;13606;0
"7 MI 3, r. 6 et r. 7, R43";7037;"Lyon";"Lyonnais";;11/4/1398 00:00:00;"fr. ad 16";1;0;1;0;;"246";11/4/1398 00:00:00;;13608;0
"7 MI 3, r. 6 et r. 7, R43";7038;;;;;;0;0;0;0;;"246";;;;0
"7 MI 3, r. 6 et r. 7, R43";7039;"Lyon";"Lyonnais";119;11/4/1398 00:00:00;"fr. ad 16";1;0;1;0;;"246";11/4/1398 00:00:00;;13610;0
"7 MI 3, r. 6 et r. 7, R43";7040;"Lyon";"Lyonnais";119;11/4/1398 00:00:00;"fr. ad 16";1;0;1;0;;"246";11/4/1398 00:00:00;;13612;0
"7 MI 3, r. 6 et r. 7, R43";7041;"Lyon";"Lyonnais";;18/4/1398 00:00:00;"fr. ad 16";1;0;0;0;;"246";18/4/1398 00:00:00;;13614;0
"7 MI 3, r. 6 et r. 7, R43";7042;"Lyon";"Lyonnais";119;2/5/1398 00:00:00;"fr. ad 16";1;0;0;0;;"247";2/5/1398 00:00:00;;13616;0
"7 MI 3, r. 6 et r. 7, R43";7043;"Lyon";"Lyonnais";;26/6/1398 00:00:00;"fr. ad 16";1;0;1;0;;"247";26/6/1398 00:00:00;;13618;0
"7 MI 3, r. 6 et r. 7, R43";7044;"Lyon";"Lyonnais";;26/6/1398 00:00:00;"fr. ad 16";1;0;0;0;;"247";26/6/1398 00:00:00;;13620;0
"7 MI 3, r. 6 et r. 7, R43";7045;"Lyon";"Lyonnais";119;12/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"247";12/9/1398 00:00:00;;13621;0
"7 MI 3, r. 6 et r. 7, R43";7046;"Lyon";"Lyonnais";;20/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"247";20/9/1398 00:00:00;;13623;0
"7 MI 3, r. 6 et r. 7, R43";7047;"Lyon";"Lyonnais";;20/9/1398 00:00:00;"fr. ad 16";1;0;0;0;;"247";20/9/1398 00:00:00;;13624;0
"7 MI 3, r. 6 et r. 7, R43";7048;"Lyon";"Lyonnais";;20/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"247";20/9/1398 00:00:00;;13626;0
"7 MI 3, r. 6 et r. 7, R43";7049;"Lyon";"Lyonnais";;20/9/1398 00:00:00;"fr. ad 16";1;0;1;0;;"247";20/9/1398 00:00:00;;13628;0
"7 MI 3, r. 6 et r. 7, R43";7050;"Bourg-en -Bresse";"Bresse";120;7/8/1398 00:00:00;;1;0;1;0;;"248 v.";7/8/1398 00:00:00;;13630;0
"7 MI 3, r. 6 et r. 7, R43";7051;"Bourg-en -Bresse";"Bresse";119;7/8/1398 00:00:00;;1;0;1;0;;"248 v.";7/8/1398 00:00:00;;13632;0
"7 MI 3, r. 6 et r. 7, R43";7052;"Bourg-en -Bresse";"Bresse";119;7/8/1398 00:00:00;;0;0;1;0;;"248 v.";7/8/1398 00:00:00;;13634;0
"7 MI 3, r. 6 et r. 7, R43";7053;"Bourg-en -Bresse";"Bresse";119;14/8/1398 00:00:00;;1;0;0;0;;"249";14/8/1398 00:00:00;;13635;0
"7 MI 3, r. 6 et r. 7, R43";7054;"Bourg-en -Bresse";"Bresse";119;24/8/1398 00:00:00;"fr. ad 16";1;0;1;0;;"249";24/8/1398 00:00:00;;13638;0
"7 MI 3, r. 6 et r. 7, R43";7055;"Bourg-en -Bresse";"Bresse";;18/8/1398 00:00:00;;1;0;0;0;;"249";18/8/1398 00:00:00;;13640;0
"7 MI 3, r. 6 et r. 7, R43";7056;"Bourg-en -Bresse";"Bresse";119;18/8/1398 00:00:00;"fr. ad 15, don en argent";0;1;0;0;;"249";18/8/1398 00:00:00;;13642;0
"7 MI 3, r. 6 et r. 7, R43";7057;"Bourg-en -Bresse";"Bresse";;3/9/1398 00:00:00;;1;0;0;0;;"249 v";3/9/1398 00:00:00;;13644;0
"7 MI 3, r. 6 et r. 7, R43";7058;"Bourg-en -Bresse";"Bresse";;15/9/1398 00:00:00;;1;0;1;0;;"250";15/9/1398 00:00:00;;13646;0
"7 MI 3, r. 6 et r. 7, R43";7059;"Bourg-en -Bresse";"Bresse";119;15/9/1398 00:00:00;;1;0;1;0;;"250";15/9/1398 00:00:00;;13648;0
"7 MI 3, r. 6 et r. 7, R43";7060;"Bourg-en -Bresse";"Bresse";;6/10/1398 00:00:00;;1;0;1;0;;"250 v";6/10/1398 00:00:00;;13650;0
"7 MI 3, r. 6 et r. 7, R43";7061;"Bourg-en -Bresse";"Bresse";119;11/10/1398 00:00:00;;1;0;1;0;;"250 v";11/10/1398 00:00:00;;13652;0
"7 MI 3, r. 6 et r. 7, R43";7062;"Bourg-en -Bresse";"Bresse";;19/10/1398 00:00:00;;1;0;1;0;;"250 v";19/10/1398 00:00:00;;13654;0
"7 MI 3, r. 6 et r. 7, R43";7063;"Bourg-en -Bresse";"Bresse";121;19/10/1398 00:00:00;;1;0;1;0;;"251";19/10/1398 00:00:00;;13656;0
"7 MI 3, r. 6 et r. 7, R43";7064;"Bourg-en -Bresse";"Bresse";121;19/10/1398 00:00:00;;1;0;1;0;;"251";19/10/1398 00:00:00;;13658;0
"7 MI 3, r. 6 et r. 7, R43";7065;"Bourg-en -Bresse";"Bresse";121;19/10/1398 00:00:00;;1;0;1;0;;"251";19/10/1398 00:00:00;;13660;0
"7 MI 3, r. 6 et r. 7, R43";7066;"Bourg-en -Bresse";"Bresse";121;;;1;0;1;0;;"251";;;13662;0
"7 MI 3, r. 6 et r. 7, R43";7067;"Bourg-en -Bresse";"Bresse";;19/10/1398 00:00:00;;1;0;1;0;;"251";19/10/1398 00:00:00;;13664;0
"7 MI 3, r. 6 et r. 7, R43";7068;"Bourg-en -Bresse";"Bresse";119;19/10/1398 00:00:00;;1;0;1;0;;"251";19/10/1398 00:00:00;;13667;0
"7 MI 3, r. 6 et r. 7, R43";7069;"Bourg-en -Bresse";"Bresse";;17/10/1398 00:00:00;;1;0;1;0;;"251";17/10/1398 00:00:00;;13669;0
"7 MI 3, r. 6 et r. 7, R43";7070;"Bourg-en -Bresse";"Bresse";;17/10/1398 00:00:00;;1;1;0;0;;"251 v";17/10/1398 00:00:00;;13671;0
"7 MI 3, r. 6 et r. 7, R43";7071;"Bourg-en -Bresse";"Bresse";;17/10/1398 00:00:00;;1;0;1;0;;"251 v";17/10/1398 00:00:00;;13672;0
"7 MI 3, r. 6 et r. 7, R43";7072;"Bourg-en -Bresse";"Bresse";;19/10/1398 00:00:00;;0;1;0;0;;"251 v";19/10/1398 00:00:00;;13674;0
"7 MI 3, r. 6 et r. 7, R43";7073;"Bourg-en -Bresse";"Bresse";;19/10/1398 00:00:00;;0;1;0;0;;"251 v";19/10/1398 00:00:00;;13676;0
"7 MI 3, r. 6 et r. 7, R43";7074;;;;20/10/1398 00:00:00;;0;0;1;0;;"251 v";20/10/1398 00:00:00;;13678;0
"7 MI 3, r. 6 et r. 7, R43";7075;"Bourg-en -Bresse";"Bresse";;21/10/1398 00:00:00;;0;0;0;0;;"251 v";21/10/1398 00:00:00;;13680;0
"7 MI 3, r. 6 et r. 7, R43";7076;"Bourg-en -Bresse";"Bresse";;22/10/1398 00:00:00;;1;0;0;0;;"252";22/10/1398 00:00:00;;13682;0
"7 MI 3, r. 6 et r. 7, R43";7077;"Bourg-en -Bresse";"Bresse";;24/10/1398 00:00:00;;1;0;1;0;;"252";24/10/1398 00:00:00;;13684;0
"7 MI 3, r. 6 et r. 7, R43";7078;"Bourg-en -Bresse";"Bresse";;24/10/1398 00:00:00;;0;0;0;0;;"252";24/10/1398 00:00:00;;13686;0
